config_name,symbol,signal_date,entry_date,exit_date,entry_price,exit_price,stop_price,exit_reason,gross_return,net_return,holding_days,status,side,priority
config_iii,3611,2026-03-31,2026-04-01,2026-04-10,2139.0,2221.7,2009.5387923820133,target,0.03866292660121544,0.036102482916738635,9,closed,long,1
config_iii,3091,2024-07-24,2024-07-25,2024-08-05,3405.0,3205.0,3232.2715117030375,stop,-0.05873715124816446,-0.06545470198941927,11,closed,long,1
config_iii,3091,2025-04-07,2025-04-08,2025-04-10,3510.0,3722.0,3346.9812865311324,target,0.0603988603988604,0.05454743004332046,2,closed,long,1
config_iii,5449,2025-04-07,2025-04-08,2025-04-21,2504.0,2668.9,2251.9099997180915,target,0.06585463258785947,0.06325992822443,13,closed,long,1
config_iii,5449,2025-07-30,2025-07-31,2025-08-14,2453.0,2533.0,2235.1995222075234,time_stop,0.03261312678353037,0.029908497841614128,14,closed,long,1
config_iii,2475,2025-04-07,2025-04-08,2025-04-18,1616.0,1762.0,1495.5782977151832,target,0.09034653465346534,0.08710416384104164,10,closed,long,1
config_iii,5757,2024-08-06,2024-08-07,2024-08-21,3025.0,3340.7,2771.522968455461,target,0.1043636363636363,0.09667809351296269,14,closed,long,1
config_iii,5757,2025-04-06,2025-04-07,2025-04-18,3135.0,3655.0,2883.369030875666,time_stop,0.16586921850079744,0.15864579755740535,11,closed,long,1
config_iii,9556,2025-04-07,2025-04-08,2025-04-14,1950.0,2231.75,1676.0805331368201,target,0.14448717948717948,0.1419756234632947,6,closed,long,1
config_iii,8101,2025-04-06,2025-04-07,2025-04-18,1647.0,1914.0,1546.2453078791918,time_stop,0.1621129326047359,0.15884043882193444,11,closed,long,1
config_iii,5803,2025-04-06,2025-04-07,2025-04-18,598.6666870117188,780.8333129882812,473.7951684932471,time_stop,0.30428722681373555,0.2967618769477467,11,closed,long,1
config_iii,5801,2025-04-06,2025-04-07,2025-04-18,3647.0,4153.0,3036.1475282636193,time_stop,0.13874417329311764,0.13241637825797897,11,closed,long,1
config_iii,9984,2025-04-06,2025-04-07,2025-04-18,1452.5,1702.5,1296.3081416255777,time_stop,0.1721170395869191,0.16851933133709004,11,closed,long,1
config_iii,6857,2025-04-06,2025-04-07,2025-04-18,4744.0,5485.0,3936.334865279927,time_stop,0.1561973018549747,0.15113761463651273,11,closed,long,1
config_iii,1570,2024-08-06,2024-08-07,2024-08-16,20035.0,25349.5,16916.801821488018,target,0.26526079361118043,0.26257387653797637,9,closed,long,1
config_iii,1570,2025-04-06,2025-04-07,2025-04-18,16700.0,20925.0,14852.115961789115,time_stop,0.25299401197604793,0.24975496677877124,11,closed,long,1
config_iii,8035,2024-09-04,2024-09-05,2024-09-19,22550.0,23020.0,19816.30744641884,time_stop,0.020842572062084258,0.01799476353916715,14,closed,long,1
